PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Qie, L; Chen, WM; Wang, ZH; Shao, QG; Li, X; Yuan, LX; Hu, XL; Zhang, WX; Huang, YH				Qie, Long; Chen, Wei-Min; Wang, Zhao-Hui; Shao, Qing-Guo; Li, Xiang; Yuan, Li-Xia; Hu, Xian-Luo; Zhang, Wu-Xing; Huang, Yun-Hui			Nitrogen-Doped Porous Carbon Nanofiber Webs as Anodes for Lithium Ion Batteries with a Superhigh Capacity and Rate Capability	ADVANCED MATERIALS																	Huang, Yunhui/L-6536-2019; Shao, Qingguo/D-1598-2012; Zhang, Wu-Xing/AGG-6235-2022; Wang, Zhaohui/O-3251-2019; Qie, Long/AAH-9338-2021; Wang, Zhaohui/D-5825-2013; Hu, Xianluo/E-6442-2010	Qie, Long/0000-0003-1693-5911; Shao, Qingguo/0000-0002-1459-1484; Wang, Zhaohui/0000-0001-6118-0226; Hu, Xianluo/0000-0002-5769-167X													0935-9648	1521-4095				APR 17	2012	24	15					2047	2050		10.1002/adma.201104634	http://dx.doi.org/10.1002/adma.201104634								22422374					WOS:000302604900020
J	Li, J; Lu, YJ; Ye, Q; Cinke, M; Han, J; Meyyappan, M				Li, J; Lu, YJ; Ye, Q; Cinke, M; Han, J; Meyyappan, M			Carbon nanotube sensors for gas and organic vapor detection	NANO LETTERS												A gas sensor, fabricated by the simple casting of single-walled carbon nanotubes (SWNTs) on an interdigitated electrode (IDE), is presented for gas and organic vapor detection at room temperature. The sensor responses are linear for concentrations of sub ppm to hundreds of ppm with detection limits of 44 ppb for NO2 and 262 ppb for nitrotoluene. The time is on the order of seconds for the detection response and minutes for the recovery. The variation of the sensitivity is less than 6% for all of the tested devices, comparable with commercial metal oxide or polymer microfilm sensors while retaining the room-temperature high sensitivity of the SWNT transistor sensors and manufacturability of the commercial sensors. The extended detection capability from gas to organic vapors is attributed to direct charge transfer on individual semiconducting SWNT conductivity with additional electron hopping effects on intertube conductivity through physically adsorbed molecules between SWNTs.					, M.MUTHUKUMAR/KXR-7435-2024	, M.MUTHUKUMAR/0000-0002-5249-2970													1530-6984					JUL	2003	3	7					929	933		10.1021/nl034220x	http://dx.doi.org/10.1021/nl034220x													WOS:000184107300012
J	Zhan, YJ; Liu, Z; Najmaei, S; Ajayan, PM; Lou, J				Zhan, Yongjie; Liu, Zheng; Najmaei, Sina; Ajayan, Pulickel M.; Lou, Jun			Large-Area Vapor-Phase Growth and Characterization of MoS2 Atomic Layers on a SiO2 Substrate	SMALL																	Liu, Zheng/C-1813-2014; Lou, Jun/HRC-5651-2023; najmaei, sina/H-8536-2013	Najmaei, Sina/0000-0003-4650-1997; Lou, Jun/0000-0002-4351-9561													1613-6810	1613-6829				APR 10	2012	8	7					966	971		10.1002/smll.201102654	http://dx.doi.org/10.1002/smll.201102654								22334392					WOS:000302471100003
J	Dong, YQ; Shao, JW; Chen, CQ; Li, H; Wang, RX; Chi, YW; Lin, XM; Chen, GN				Dong, Yongqiang; Shao, Jingwei; Chen, Congqiang; Li, Hao; Wang, Ruixue; Chi, Yuwu; Lin, Xiaomei; Chen, Guonan			Blue luminescent graphene quantum dots and graphene oxide prepared by tuning the carbonization degree of citric acid	CARBON												An easy bottom-up method for the preparation of photoluminescent (PL) graphene quantum dots (GODs) and graphene oxide (GO) has been developed by tuning the carbonization degree of citric acid and dispersing the carbonized products into alkaline solutions. The GQDs are nanosheets similar to 15 nm in width, and 0.5-2.0 nm in thickness. They show a relatively strong (9.0%) PL quantum yield and an excitation-independent PL emission activity. In contrast, the GO nanostructures consist of sheets that are hundreds of nanometers in width and similar to 1 nm in height. They exhibit a relatively weak (2.2%) PL quantum yield and an excitation-dependent PL emission activity. (C) 2012 Elsevier Ltd. All rights reserved.					邵, 敬伟/G-1412-2013														0008-6223	1873-3891				OCT	2012	50	12					4738	4743		10.1016/j.carbon.2012.06.002	http://dx.doi.org/10.1016/j.carbon.2012.06.002													WOS:000307206600051
J	Burdick, JA; Prestwich, GD				Burdick, Jason A.; Prestwich, Glenn D.			Hyaluronic Acid Hydrogels for Biomedical Applications	ADVANCED MATERIALS												Hyaluronic acid (HA), an immunoneutral polysaccharide that is ubiquitous in the human body, is crucial for many cellular and tissue functions and has been in clinical use for over thirty years. When chemically modified, HA can be transformed into many physical forms-viscoelastic solutions, soft or stiff hydrogels, electrospun fibers, non-woven meshes, macroporous and fibrillar sponges, flexible sheets, and nanoparticulate fluids-for use in a range of preclinical and clinical settings. Many of these forms are derived from the chemical crosslinking of pendant reactive groups by addition/condensation chemistry or by radical polymerization. Clinical products for cell therapy and regenerative medicine require crosslinking chemistry that is compatible with the encapsulation of cells and injection into tissues. Moreover, an injectable clinical biomaterial must meet marketing, regulatory, and financial constraints to provide affordable products that can be approved, deployed to the clinic, and used by physicians. Many HA-derived hydrogels meet these criteria, and can deliver cells and therapeutic agents for tissue repair and regeneration. This progress report covers both basic concepts and recent advances in the development of HA-based hydrogels for biomedical applications.					Burdick, Jason/JTD-2254-2023														0935-9648	1521-4095				MAR 25	2011	23	12					H41	H56		10.1002/adma.201003963	http://dx.doi.org/10.1002/adma.201003963								21394792					WOS:000288701300004
J	Bagri, A; Mattevi, C; Acik, M; Chabal, YJ; Chhowalla, M; Shenoy, VB				Bagri, Akbar; Mattevi, Cecilia; Acik, Muge; Chabal, Yves J.; Chhowalla, Manish; Shenoy, Vivek B.			Structural evolution during the reduction of chemically derived graphene oxide	NATURE CHEMISTRY												The excellent electrical, optical and mechanical properties of graphene have driven the search to find methods for its large-scale production, but established procedures (such as mechanical exfoliation or chemical vapour deposition) are not ideal for the manufacture of processable graphene sheets. An alternative method is the reduction of graphene oxide, a material that shares the same atomically thin structural framework as graphene, but bears oxygen-containing functional groups. Here we use molecular dynamics simulations to study the atomistic structure of progressively reduced graphene oxide. The chemical changes of oxygen-containing functional groups on the annealing of graphene oxide are elucidated and the simulations reveal the formation of highly stable carbonyl and ether groups that hinder its complete reduction to graphene. The calculations are supported by infrared and X-ray photoelectron spectroscopy measurements. Finally, more effective reduction treatments to improve the reduction of graphene oxide are proposed.					Acik, Muge/A-4931-2014; Shenoy, Vivek/ABD-5075-2021; Chhowalla, Manish/ACI-6904-2022; Chabal, Yves/A-5998-2011	Mattevi, Cecilia/0000-0003-0005-0633													1755-4330	1755-4349				JUL	2010	2	7					581	587		10.1038/NCHEM.686	http://dx.doi.org/10.1038/NCHEM.686								20571578					WOS:000280078200021
J	Zhang, YH; Tang, ZR; Fu, XZ; Xu, YJ				Zhang, Yanhui; Tang, Zi-Rong; Fu, Xianzhi; Xu, Yi-Jun			TiO<sub>2</sub>-Graphene Nanocomposites for Gas-Phase Photocatalytic Degradation of Volatile Aromatic Pollutant: Is TiO<sub>2</sub>-Graphene Truly Different from Other TiO<sub>2</sub>-Carbon Composite Materials?	ACS NANO												The nanocomposites of TiO2-graphene (TiO2-GR) have been prepared via a facile hydrothermal reaction of graphene oxide and TiO2 in an ethanol-water solvent. We show that such a TiO2-GR nanocomposite exhibits much higher photocatalytic activity and stability than bare TiO2 toward the gas-phase degradation of benzene, a volatile aromatic pollutant in air. By investigating the effect of different addition ratios of graphene on the photocatalytic activity of TiO2-GR systematically, we find that the higher weight ratio in TiO2-GR will decrease the photocatalytic activity. Analogous phenomenon is also observed for the liquid-phase degradation of dyes over TiO2-GR. In addition, the key features for TiO2-GR including enhancement of adsorptivity of pollutants, light absorption intensity, electron-hole pairs lifetime, and extended light absorption range have also been found in the composite of TiO2 and carbon nanotubes (TiO2-CNT). These strongly manifest that TiO2-GR is in essence the same as other TiO2-carbon (carbon nanotubes, fullerenes, and activated carbon) composite materials on enhancement of photocatalytic activity of TiO2, although graphene by itself has unique structural and electronic properties. Notably, this key fundamental question remains completely unaddressed in a recent report (ACS Nano 2010, 4, 380) regarding liquid-phase degradation of dyes over the TiO2-GR photocatalyst. Thus, we propose that TiO2-GR cannot provide truly new insights into the fabrication of TiO2-carbon composite as high-performance photocatalysts. It is hoped that our work could avert the misleading message to the readership, hence offering a valuable source of reference on fabricating TiO2-carbon composites for their application as a photocatalyst in the environment cleanup.					Xu, Yi-Jun/B-2566-2016; Tang, Zi-Rong/Q-6465-2018; Zhang, Yanhui/C-6669-2017	Xu, Yi-Jun/0000-0002-2195-1695; Tang, Zi-Rong/0000-0002-6564-3539; Zhang, Yanhui/0000-0002-8865-8338													1936-0851	1936-086X				DEC	2010	4	12					7303	7314		10.1021/nn1024219	http://dx.doi.org/10.1021/nn1024219								21117654					WOS:000285449100031
J	Kolesky, DB; Truby, RL; Gladman, AS; Busbee, TA; Homan, KA; Lewis, JA				Kolesky, David B.; Truby, Ryan L.; Gladman, A. Sydney; Busbee, Travis A.; Homan, Kimberly A.; Lewis, Jennifer A.			3D Bioprinting of Vascularized, Heterogeneous Cell-Laden Tissue Constructs	ADVANCED MATERIALS																	Truby, Ryan/ABA-7417-2021; Lewis, Jennifer/HCH-4635-2022; Truby, Ryan/A-9866-2017	Lewis, Jennifer/0000-0002-0280-2774; Truby, Ryan/0000-0002-1313-6463													0935-9648	1521-4095				MAY	2014	26	19					3124	3130		10.1002/adma.201305506	http://dx.doi.org/10.1002/adma.201305506								24550124					WOS:000335869100025
J	Khanikaev, AB; Mousavi, SH; Tse, WK; Kargarian, M; MacDonald, AH; Shvets, G				Khanikaev, Alexander B.; Mousavi, S. Hossein; Tse, Wang-Kong; Kargarian, Mehdi; MacDonald, Allan H.; Shvets, Gennady			Photonic topological insulators	NATURE MATERIALS												Recent progress in understanding the topological properties of condensed matter has led to the discovery of time-reversal-invariant topological insulators. A remarkable and useful property of these materials is that they support unidirectional spin-polarized propagation at their surfaces. Unfortunately topological insulators are rare among solid-state materials. Using suitably designed electromagnetic media (metamaterials) we theoretically demonstrate a photonic analogue of a topological insulator. We show that metacrystals-superlattices of metamaterials with judiciously designed properties-provide a platform for designing topologically non-trivial photonic states, similar to those that have been identified for condensed-matter topological insulators. The interfaces of the metacrystals support helical edge states that exhibit spin-polarized one-way propagation of photons, robust against disorder. Our results demonstrate the possibility of attaining one-way photon transport without application of external magnetic fields or breaking of time-reversal symmetry. Such spin-polarized one-way transport enables exotic spin-cloaked photon sources that do not obscure each other.					Shvets, Gennady/L-6352-2017; Tse, Wang-Kong/ABB-1221-2021; Khanikaev, Alexander/F-5438-2010; MacDonald, Allan/M-9883-2019	Khanikaev, Alexander/0000-0002-7689-216X; MacDonald, Allan/0000-0003-3561-3379													1476-1122	1476-4660				MAR	2013	12	3					233	239		10.1038/NMAT3520	http://dx.doi.org/10.1038/NMAT3520								23241532					WOS:000315707200022
J	Walkey, CD; Olsen, JB; Guo, HB; Emili, A; Chan, WCW				Walkey, Carl D.; Olsen, Jonathan B.; Guo, Hongbo; Emili, Andrew; Chan, Warren C. W.			Nanoparticle Size and Surface Chemistry Determine Serum Protein Adsorption and Macrophage Uptake	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												Delivery and toxicity are critical issues facing nanomedicine research. Currently, there is limited understanding and connection between the physicochemical properties of a nanomaterial and its interactions with a physiological system. As a result, it remains unclear how to optimally synthesize and chemically modify nanomaterials for in vivo applications. It has been suggested that the physicochemical properties of a nanomaterial after synthesis, known as its "synthetic identity", are not what a cell encounters in vivo. Adsorption of blood components and interactions with phagocytes can modify the size, aggregation state, and interfacial composition of a nanomaterial, giving it a distinct "biological identity". Here, we investigate the role of size and surface chemistry in mediating serum protein adsorption to gold nanoparticles and their subsequent uptake by macrophages. Using label-free liquid chromatography tandem mass spectrometry, we find that over 70 different serum proteins are heterogeneously adsorbed to the surface of gold nanoparticles. The relative density of each of these adsorbed proteins depends on nanoparticle size and poly(ethylene glycol) grafting density. Variations in serum protein adsorption correlate with differences in the mechanism and efficiency of nanoparticle uptake by a macrophage cell line. Macrophages contribute to the poor efficiency of nanomaterial delivery into diseased tissues, redistribution of nanomaterials within the body, and potential toxicity. This study establishes principles for the rational design of clinically useful nanomaterials.						Chan, Warren/0000-0001-5435-4785													0002-7863					FEB 1	2012	134	4					2139	2147		10.1021/ja2084338	http://dx.doi.org/10.1021/ja2084338								22191645					WOS:000301084600050
